video_id,views,likes,comments,crawl_date
bNuo9h5R3WQ,43842,290,0,2025-11-25T03:46:22.580511+00:00
bQT0s3_M9SQ,43248,908,2,2025-11-25T03:46:22.580514+00:00
bRR-Wkk3jmw,13034,178,0,2025-11-25T03:46:22.580516+00:00
bStf-4oyigs,39367,51,0,2025-11-25T03:46:22.580518+00:00
bXcPIlL3-Wg,1275918,9069,893,2025-11-25T03:46:22.580521+00:00
bZ9erJrdQGQ,5483,27,0,2025-11-25T03:46:22.580523+00:00
bZZL2Epemqk,638,0,0,2025-11-25T03:46:23.219186+00:00
b_If9KBOdlo,364347,5615,5,2025-11-25T03:46:23.219205+00:00
b_Pk7k9CvCM,237454,3270,5,2025-11-25T03:46:23.219210+00:00
b_kTa0-NGKc,45887,324,1,2025-11-25T03:46:23.219214+00:00
be-Rg-wdLgA,19365,83,0,2025-11-25T03:46:23.219217+00:00
bfBm6tOtc5Y,41548,308,0,2025-11-25T03:46:23.219220+00:00
bgswuPHOTnE,18955,31,0,2025-11-25T03:46:23.219223+00:00
bgyoj6WffVk,2402,28,8,2025-11-25T03:46:23.219226+00:00
bh-a6b1eOts,3006589,22495,21,2025-11-25T03:46:23.219229+00:00
bi0u5nMv3jA,31270,0,0,2025-11-25T03:46:23.219232+00:00
bigkwPsS2IQ,987,0,0,2025-11-25T03:46:23.219235+00:00
bmcozWrs2kA,2394,18,0,2025-11-25T03:46:23.219238+00:00
brhI-LxQanI,718992,16083,13,2025-11-25T03:46:23.219242+00:00
bsvC9ujV18o,61047,461,1,2025-11-25T03:46:23.219245+00:00
bxCRdAFkbuI,24839,144,4,2025-11-25T03:46:23.219248+00:00
by5WQ0CTjKc,4224,93,0,2025-11-25T03:46:23.219251+00:00
byMKbKMYll4,15265,164,1,2025-11-25T03:46:23.219254+00:00
bzk2KHEg5fA,2248454,6802,139,2025-11-25T03:46:23.219257+00:00
c-zrB78eXcE,95334,588,3,2025-11-25T03:46:23.219260+00:00
c0_UkeUESPg,1322,28,0,2025-11-25T03:46:23.219263+00:00
c3GaV1zm7qY,5227,66,0,2025-11-25T03:46:23.219266+00:00
c3Wl5IqA61c,11776,0,6,2025-11-25T03:46:23.219269+00:00
c5kM6MtJKs0,1267,17,0,2025-11-25T03:46:23.219272+00:00
c5nOpOXwv0k,29159,1112,207,2025-11-25T03:46:23.219275+00:00
c8YwCPkfUY0,14440,231,1,2025-11-25T03:46:23.219278+00:00
c94wkPwq2d4,21078,1751,25,2025-11-25T03:46:23.219283+00:00
c95uuFKW0do,9948,527,0,2025-11-25T03:46:23.219286+00:00
c9Kdet7bSo4,13675,412,9,2025-11-25T03:46:23.219290+00:00
cA85QciI76k,26291,1047,34,2025-11-25T03:46:23.219293+00:00
cADmreNnXJU,8292,172,2,2025-11-25T03:46:23.219296+00:00
cAePMSrBwzw,9954,79,8,2025-11-25T03:46:23.219299+00:00
cC5U87bkSoQ,90919,2486,68,2025-11-25T03:46:23.219302+00:00
cD49yB3Wdhk,165591,2375,47,2025-11-25T03:46:23.219305+00:00
cDFzY7i6LG8,19623,88,0,2025-11-25T03:46:23.219308+00:00
cIQ4-qdEdVI,129616,1355,90,2025-11-25T03:46:23.219314+00:00
cIY0zDG0dEs,2662,33,0,2025-11-25T03:46:23.219317+00:00
cJsKLFrBug4,190949,6303,412,2025-11-25T03:46:23.219320+00:00
cNJLRuPmVLg,17705,28,0,2025-11-25T03:46:23.219323+00:00
cNSS0flN0_E,32302,1716,133,2025-11-25T03:46:23.219326+00:00
cNenT1ZpMoo,6557258,0,33,2025-11-25T03:46:23.219329+00:00
cNsmKnrDI5c,32882,172,0,2025-11-25T03:46:23.219332+00:00
cOMh0vAK9lE,4499,43,0,2025-11-25T03:46:23.219335+00:00
cOsWqrqsGXc,943,11,0,2025-11-25T03:46:23.219338+00:00
cQ2v2fG8N8A,1045,0,0,2025-11-25T03:46:23.219341+00:00
cQM-pvdk0Dw,4851,39,7,2025-11-25T03:46:23.219344+00:00
cQPIWxLlMjc,2573,19,0,2025-11-25T03:46:23.219347+00:00
cRFSOGVNKDM,350087,2865,19,2025-11-25T03:46:23.837092+00:00
cRwiZGG6hy4,1858,7,1,2025-11-25T03:46:23.837109+00:00
cU3cRWinx38,550,6,0,2025-11-25T03:46:23.837112+00:00
cUUK7m9dPms,5,0,0,2025-11-25T03:46:23.837115+00:00
cUdEdiflQR8,1218,32,1,2025-11-25T03:46:23.837117+00:00
cVqc8XK_YX4,1612,26,1,2025-11-25T03:46:23.837119+00:00
cWQkqB2XaLY,1569,17,0,2025-11-25T03:46:23.837121+00:00
cXSpey64lmI,3835262,72118,126,2025-11-25T03:46:23.837124+00:00
cYCf-8jVd9w,6,0,1,2025-11-25T03:46:23.837126+00:00
cYGUXlopMSI,160348,7766,746,2025-11-25T03:46:23.837129+00:00
casl8QTHUPE,411,26,0,2025-11-25T03:46:23.837131+00:00
caz86UAhdSU,1367,33,0,2025-11-25T03:46:23.837134+00:00
cdy67_7lVIA,8545,49,0,2025-11-25T03:46:23.837136+00:00
ceEjCRkx-vg,17,0,0,2025-11-25T03:46:23.837138+00:00
ci1D2P2l9ik,8533,370,51,2025-11-25T03:46:23.837140+00:00
ciN5FoZzjvM,32682,0,7,2025-11-25T03:46:23.837143+00:00
cjOFc7-zrzU,1119,16,0,2025-11-25T03:46:23.837145+00:00
ckEl2pu5xwE,634,9,0,2025-11-25T03:46:23.837147+00:00
ckop0SdWOL0,5507,417,145,2025-11-25T03:46:23.837150+00:00
cnZLWnPgiUw,41673,1507,13,2025-11-25T03:46:23.837152+00:00
cq8P6vm_UWY,64,2,0,2025-11-25T03:46:23.837155+00:00
cr1RvE1IG5E,663,0,0,2025-11-25T03:46:23.837157+00:00
crDfQrvlI9w,1354,16,2,2025-11-25T03:46:23.837159+00:00
csxx1W9ndT4,608,6,1,2025-11-25T03:46:23.837162+00:00
ctcYKVfhzf0,67199,532,0,2025-11-25T03:46:23.837164+00:00
cvcNFOF179w,55833,4685,510,2025-11-25T03:46:23.837166+00:00
cwNe82nPU6o,4978,146,1,2025-11-25T03:46:23.837168+00:00
cx3xRIhB-gg,3780724,0,14,2025-11-25T03:46:23.837171+00:00
cxynAip7sZo,4081,35,3,2025-11-25T03:46:23.837173+00:00
d2-6sGZGQSM,28019,537,0,2025-11-25T03:46:23.837175+00:00
d3EwZcfIa-E,34056,553,119,2025-11-25T03:46:23.837178+00:00
d4MRUyJhdog,19504,357,16,2025-11-25T03:46:23.837180+00:00
d4kpVegGLa0,8004,44,3,2025-11-25T03:46:23.837183+00:00
d7m-6uq6l6s,73790,2175,30,2025-11-25T03:46:23.837185+00:00
d7xCYAHnUqM,29011,182,1,2025-11-25T03:46:23.837187+00:00
d8zSoNyiRNI,15484,1148,103,2025-11-25T03:46:23.837190+00:00
dBGP_2S1muY,1653923,5888,1,2025-11-25T03:46:23.837192+00:00
dF9DFyOORog,2275,0,0,2025-11-25T03:46:23.837194+00:00
dGAwFhKMHaI,8704,124,0,2025-11-25T03:46:23.837197+00:00
dGJ55RmDWlk,65910,705,19,2025-11-25T03:46:23.837199+00:00
dGj5CQwWF3E,86953,232,12,2025-11-25T03:46:23.837201+00:00
dGs_t37LqHM,30364,146,2,2025-11-25T03:46:23.837204+00:00
dKs-ZfnKUD8,42514,0,0,2025-11-25T03:46:23.837206+00:00
dLMl-N8Kg50,351,3,0,2025-11-25T03:46:23.837208+00:00
dLUDE1QXqyI,1321,23,1,2025-11-25T03:46:23.837213+00:00
dLlIIoOSFXE,234899,4278,2,2025-11-25T03:46:23.837216+00:00
dLnMiPDOpds,9546,41,0,2025-11-25T03:46:23.837218+00:00
dM06ZGU1WU8,163,5,0,2025-11-25T03:46:23.837220+00:00
dMf8GTnkj0Y,27793,394,3,2025-11-25T03:46:23.837223+00:00
dOSP68K59TY,267038,10716,140,2025-11-25T03:46:24.420660+00:00
dRsPmQ8w1BM,363545,6431,5,2025-11-25T03:46:24.420676+00:00
dRvbGC0Nuqc,6049,50,0,2025-11-25T03:46:24.420679+00:00
dUTLwO0QDBM,364,8,0,2025-11-25T03:46:24.420682+00:00
dUhSk4qAxms,38,0,0,2025-11-25T03:46:24.420684+00:00
dUlPv_qlonA,43503,560,11,2025-11-25T03:46:24.420686+00:00
dV30ZurOX5o,28663,564,5,2025-11-25T03:46:24.420689+00:00
dVKWS514ats,7438,0,1,2025-11-25T03:46:24.420691+00:00
dYkpLi4fJv0,2825,50,5,2025-11-25T03:46:24.420693+00:00
d_BLGE8TP5M,1957,14,1,2025-11-25T03:46:24.420695+00:00
d_LojQr8CB4,1649,59,36,2025-11-25T03:46:24.420698+00:00
d_u0wGb0DRQ,25125,110,0,2025-11-25T03:46:24.420700+00:00
daXt6vKcq6k,19809,756,89,2025-11-25T03:46:24.420702+00:00
daYgKhoIWz4,1191,11,0,2025-11-25T03:46:24.420704+00:00
dcVRye0Ap_k,57384,2166,19,2025-11-25T03:46:24.420707+00:00
dciL5C5AIHU,4747,0,1,2025-11-25T03:46:24.420709+00:00
ddpHF54eADE,30154,273,0,2025-11-25T03:46:24.420711+00:00
deRQGjEexqw,1962,22,0,2025-11-25T03:46:24.420713+00:00
dfZQQ2gYgnY,816,28,0,2025-11-25T03:46:24.420716+00:00
dhrv9TYSv7g,815,0,0,2025-11-25T03:46:24.420718+00:00
djlFkVpvEIg,1180,0,0,2025-11-25T03:46:24.420720+00:00
dk-LKMxb5-4,1219829,13690,242,2025-11-25T03:46:24.420723+00:00
dl5N3NgvsF0,1955,0,0,2025-11-25T03:46:24.420725+00:00
dlR1nuejr0g,229058,2352,21,2025-11-25T03:46:24.420727+00:00
dogqqq1SG_Q,27718,717,0,2025-11-25T03:46:24.420730+00:00
dp8dJ9Y3Xjg,12369,51,0,2025-11-25T03:46:24.420732+00:00
dpde3uBqVmc,1814704,39710,787,2025-11-25T03:46:24.420734+00:00
dpltHj-XuSg,3535,64,0,2025-11-25T03:46:24.420736+00:00
drrOxO31Yqs,9500,0,0,2025-11-25T03:46:24.420739+00:00
dtKyDUyJQsc,5739452,15059,6,2025-11-25T03:46:24.420741+00:00
dtNePbYIBPk,6874,21,0,2025-11-25T03:46:24.420743+00:00
duI7bKlrkqI,1949184,0,21,2025-11-25T03:46:24.420745+00:00
duJj3VWKVeU,3975,0,0,2025-11-25T03:46:24.420748+00:00
dw560U49JSs,5268588,34167,7,2025-11-25T03:46:24.420750+00:00
dwicE6xw8Tw,2210,15,3,2025-11-25T03:46:24.420752+00:00
dx3yX-LcnyM,22158,428,1,2025-11-25T03:46:24.420754+00:00
dzPjzZP7YkM,22680,127,0,2025-11-25T03:46:24.420756+00:00
e1QKcwJZPIk,757571,7788,362,2025-11-25T03:46:24.420759+00:00
e1opfjJD1eQ,197120,421,2,2025-11-25T03:46:24.420761+00:00
e4Ue_pDMiZY,42776,168,0,2025-11-25T03:46:24.420763+00:00
e53J-A1LSFI,20309,87,0,2025-11-25T03:46:24.420765+00:00
e5Y1O3lXnzA,551378,0,5,2025-11-25T03:46:24.420768+00:00
e5o8wkTKLMI,5878,30,4,2025-11-25T03:46:24.420770+00:00
e6jFNdDrXuU,3895,87,0,2025-11-25T03:46:24.420772+00:00
e6m432RnVJU,120,0,0,2025-11-25T03:46:24.420774+00:00
e8unasglcDQ,1384,4,0,2025-11-25T03:46:24.420777+00:00
e9z35cz3sEU,1738368,15159,115,2025-11-25T03:46:24.420779+00:00
eA7hsx5Lrmo,36278,126,1,2025-11-25T03:46:24.420781+00:00
eDwVlyzSdbc,1367,22,1,2025-11-25T03:46:25.035545+00:00
eGwP5AiCkLI,30212,0,0,2025-11-25T03:46:25.035564+00:00
eHkZ_D-FfPY,3204,134,1,2025-11-25T03:46:25.035568+00:00
eIPFlwOpRJs,367073,20515,27,2025-11-25T03:46:25.035571+00:00
eK7OKlWEyCQ,1441223,7659,328,2025-11-25T03:46:25.035573+00:00
eKrZqoEpaac,773,8,0,2025-11-25T03:46:25.035576+00:00
eLRxJHwOPdE,3232,11,0,2025-11-25T03:46:25.035578+00:00
eLW15yXQKzI,66,5,0,2025-11-25T03:46:25.035580+00:00
eM1CCxVLH-U,54683,405,0,2025-11-25T03:46:25.035582+00:00
eOAWhOezeMg,1548,20,1,2025-11-25T03:46:25.035585+00:00
eOli3vW26c8,45757,217,0,2025-11-25T03:46:25.035587+00:00
eQejD1B7Vz8,597,8,0,2025-11-25T03:46:25.035590+00:00
eS7V8ocnAVU,7272,298,8,2025-11-25T03:46:25.035592+00:00
eSy391GjN1I,3557,55,20,2025-11-25T03:46:25.035595+00:00
eTzhSoDlm0A,949,23,4,2025-11-25T03:46:25.035597+00:00
eUN-EGYtb_I,8986,209,4,2025-11-25T03:46:25.035599+00:00
eUXxK_433mM,35436,223,1,2025-11-25T03:46:25.035604+00:00
eUZMEN3ep9k,681,37,2,2025-11-25T03:46:25.035607+00:00
eWGoajlkFtw,3684,115,2,2025-11-25T03:46:25.035609+00:00
eYr6MxvPguM,4,0,0,2025-11-25T03:46:25.035611+00:00
eYucNNxMfI8,1950,21,0,2025-11-25T03:46:25.035613+00:00
e_-KpDC6eyI,817674,21113,5321,2025-11-25T03:46:25.035616+00:00
eahCoJNeADs,1635,40,0,2025-11-25T03:46:25.035618+00:00
ebPfSh1OExw,109776,631,4,2025-11-25T03:46:25.035621+00:00
ebUO3Z_w6Ns,310906,2689,656,2025-11-25T03:46:25.035623+00:00
ebXdscWZSRk,1389,13,0,2025-11-25T03:46:25.035625+00:00
eb_fw7KOBnI,1381,31,0,2025-11-25T03:46:25.035627+00:00
ecdGO9qogqU,1854,0,0,2025-11-25T03:46:25.035630+00:00
edlLlOelMYk,944,25,3,2025-11-25T03:46:25.035632+00:00
eebwezll_ao,20061,282,2,2025-11-25T03:46:25.035634+00:00
efTd-xxDcLo,188137,2278,6,2025-11-25T03:46:25.035637+00:00
efi7U5jkGIs,1492,0,0,2025-11-25T03:46:25.035639+00:00
egMmJ-XqiVM,1435,13,0,2025-11-25T03:46:25.035641+00:00
ehagtunZXec,24409,116,0,2025-11-25T03:46:25.035643+00:00
ejcj-8Q-jDg,4800590,47030,167,2025-11-25T03:46:25.035646+00:00
ek2oCW1hQNg,51441,1719,30,2025-11-25T03:46:25.035648+00:00
ekGAdEs48V8,61,3,1,2025-11-25T03:46:25.035650+00:00
ekhkjDrmlK4,1616,19,1,2025-11-25T03:46:25.035652+00:00
em_Ax2JtU6E,12343,97,0,2025-11-25T03:46:25.035655+00:00
eo8pQE6KtKU,65048,229,1,2025-11-25T03:46:25.035657+00:00
eoMFw10iUcI,17514,105,0,2025-11-25T03:46:25.035660+00:00
eojvemy7LGM,98,1,0,2025-11-25T03:46:25.035662+00:00
ep32x4ApTu8,7113,115,30,2025-11-25T03:46:25.035664+00:00
eplDuX4_mOE,34681,1400,482,2025-11-25T03:46:25.035666+00:00
erO3qw27eLA,2204,25,1,2025-11-25T03:46:25.035669+00:00
esXTskwivHE,35144,0,2,2025-11-25T03:46:25.035671+00:00
et-yMID_0jM,185689,1370,24,2025-11-25T03:46:25.035673+00:00
ewOHWNEKoQo,891,70,3,2025-11-25T03:46:25.035676+00:00
exyTHdDB3K8,54968,0,0,2025-11-25T03:46:25.035678+00:00
ey8gHl7AZ5c,1515,0,8,2025-11-25T03:46:25.035680+00:00
eymaMGbKCUY,35242,44,19,2025-11-25T03:46:25.668531+00:00
f-FAWAETnZg,6309,60,1,2025-11-25T03:46:25.668548+00:00
f29ziqkrytQ,345462,4525,3,2025-11-25T03:46:25.668552+00:00
f3F2lRIdFCc,26369,85,1,2025-11-25T03:46:25.668555+00:00
f3gfk-5mEHA,5461,59,2,2025-11-25T03:46:25.668558+00:00
f4aipZF5VmM,468025,2353,23,2025-11-25T03:46:25.668560+00:00
f5DAzSe4pMw,267,29,4,2025-11-25T03:46:25.668563+00:00
f5SpEzqiTPE,800,16,0,2025-11-25T03:46:25.668565+00:00
f7eIS15mpNk,6368,33,10,2025-11-25T03:46:25.668567+00:00
f8fAnTVHtZg,590,16,0,2025-11-25T03:46:25.668570+00:00
f9WWbK6SY7s,22640,0,0,2025-11-25T03:46:25.668572+00:00
fCAofu8gzqU,1562,17,0,2025-11-25T03:46:25.668575+00:00
fCcGbCtoH8k,4476,54,2,2025-11-25T03:46:25.668577+00:00
fCuM8-0uhas,64,2,0,2025-11-25T03:46:25.668579+00:00
fDHVZ_YWMi8,722,21,0,2025-11-25T03:46:25.668582+00:00
fDIMBX6H1NI,160,9,0,2025-11-25T03:46:25.668584+00:00
fDlr3KCByUU,36037,652,4,2025-11-25T03:46:25.668586+00:00
fDzEK_4FNFA,21621,123,3,2025-11-25T03:46:25.668589+00:00
fGGwtk1KoY8,1463,19,0,2025-11-25T03:46:25.668591+00:00
fGtO_ntldas,191505,0,0,2025-11-25T03:46:25.668593+00:00
fGv7WCwGxwI,911,47,0,2025-11-25T03:46:25.668595+00:00
fH6heMqLBjA,40681,498,4,2025-11-25T03:46:25.668598+00:00
fIXXlluIAik,5873,75,0,2025-11-25T03:46:25.668600+00:00
fJwUg7eEQvA,10,0,0,2025-11-25T03:46:25.668602+00:00
fL8xUBt7RJA,19436,113,1,2025-11-25T03:46:25.668605+00:00
fLZwRQgQnp4,6951,34,0,2025-11-25T03:46:25.668607+00:00
fLzNF9iM_bE,24051,2022,2,2025-11-25T03:46:25.668609+00:00
fNi6wiAZIAk,11180,70,0,2025-11-25T03:46:25.668612+00:00
fOsAdvIefQ8,28608,119,0,2025-11-25T03:46:25.668614+00:00
fP72xrJEIqo,5339,115,8,2025-11-25T03:46:25.668616+00:00
fPB3YJN5_yI,77038,0,0,2025-11-25T03:46:25.668618+00:00
fQE2J4ESdt4,17204,0,0,2025-11-25T03:46:25.668621+00:00
fRgoE2_pW50,1513994,5069,5,2025-11-25T03:46:25.668623+00:00
fT940gEYuDE,737,8,2,2025-11-25T03:46:25.668625+00:00
fTAZHy7yjt4,993432,21855,304,2025-11-25T03:46:25.668628+00:00
fTXh5xMlqjk,1307,19,7,2025-11-25T03:46:25.668630+00:00
fWysTCjGIJU,6522,340,27,2025-11-25T03:46:25.668633+00:00
fXcvKLi3bEE,1814942,12629,4,2025-11-25T03:46:25.668635+00:00
fXpHSUJsPeE,4825,75,5,2025-11-25T03:46:25.668637+00:00
fY1Psf0LMmg,26310,134,1,2025-11-25T03:46:25.668639+00:00
fZW1B1Yv2FU,9727,112,11,2025-11-25T03:46:25.668642+00:00
fZgyC1NCYS0,24798,328,0,2025-11-25T03:46:25.668644+00:00
fZj4oK_vvFg,53329,0,9,2025-11-25T03:46:25.668646+00:00
f_ljgRFZtjQ,1862,18,2,2025-11-25T03:46:25.668651+00:00
f_tkr9ci7FY,262,21,6,2025-11-25T03:46:25.668653+00:00
fakDyZomoEM,1162,14,0,2025-11-25T03:46:25.668655+00:00
fbT_9i1hnw0,23677,108,0,2025-11-25T03:46:25.668658+00:00
fdKaD6Fhz1k,335,8,0,2025-11-25T03:46:26.262676+00:00
fdMRxTum-ug,922,21,0,2025-11-25T03:46:26.262694+00:00
fdUOJ1qNskw,60305,0,843,2025-11-25T03:46:26.262698+00:00
fdntGtiWjqg,57830,396,2,2025-11-25T03:46:26.262701+00:00
fdz_WOUKIqM,17220,112,0,2025-11-25T03:46:26.262704+00:00
fjNr-vav0jI,1063,21,1,2025-11-25T03:46:26.262707+00:00
fjapwsVStso,62956,691,29,2025-11-25T03:46:26.262710+00:00
flVuOXnlVck,1159141,5621,5,2025-11-25T03:46:26.262713+00:00
flr7DVZ_7k0,13994,0,0,2025-11-25T03:46:26.262716+00:00
fnkYoumrN4k,245198,774,0,2025-11-25T03:46:26.262719+00:00
fovALbNF1vI,81170,1230,18,2025-11-25T03:46:26.262722+00:00
fqCLXAqkESs,490,31,0,2025-11-25T03:46:26.262725+00:00
fts1-0iBmYU,256665,560,0,2025-11-25T03:46:26.262727+00:00
ftxCmbv5UD4,1990,18,0,2025-11-25T03:46:26.262730+00:00
fwEnUx099mc,3613,154,2,2025-11-25T03:46:26.262733+00:00
fx2Koqa4v9c,2746519,23903,66,2025-11-25T03:46:26.262736+00:00
fyi4gPjWUYY,11883,3,0,2025-11-25T03:46:26.262739+00:00
g-e7OmvlmTY,1893,10,0,2025-11-25T03:46:26.262742+00:00
g0WUQSNmn74,12194,128,0,2025-11-25T03:46:26.262744+00:00
g1jTjQaCsi4,25382,38,0,2025-11-25T03:46:26.262747+00:00
g2RqWGYQ6To,27299,1229,3,2025-11-25T03:46:26.262750+00:00
g2bsh9oxh6Q,12451,1709,25,2025-11-25T03:46:26.262753+00:00
g4IMBNsWDpU,3495,54,0,2025-11-25T03:46:26.262756+00:00
g5A_yyiWiQw,1136118,8692,38,2025-11-25T03:46:26.262758+00:00
g6A8Sr_Opcw,12803,180,46,2025-11-25T03:46:26.262761+00:00
g8ZLezvaZwU,9327,45,0,2025-11-25T03:46:26.262764+00:00
gA_dvjN61BY,27,5,8,2025-11-25T03:46:26.262767+00:00
gC5Gj_Ii2WU,15861,416,13,2025-11-25T03:46:26.262769+00:00
gCDRoAZAQmY,1017825,1769,3,2025-11-25T03:46:26.262772+00:00
gCxf7lUcGbM,15711,536,1,2025-11-25T03:46:26.262775+00:00
gFQXhPTcNL8,187280,3369,7,2025-11-25T03:46:26.262778+00:00
gGW-9ET3M08,253,14,10,2025-11-25T03:46:26.262781+00:00
gHVkTs4oN2g,10202,201,1,2025-11-25T03:46:26.262783+00:00
gJdOYyMajfM,14608,0,0,2025-11-25T03:46:26.262786+00:00
gKUrgaiYvD8,785889,13573,295,2025-11-25T03:46:26.262789+00:00
gKwkESBYCkU,328607,7179,729,2025-11-25T03:46:26.262792+00:00
gLMKpeie5UU,264884,800,0,2025-11-25T03:46:26.262795+00:00
gLXFwrfZPtk,10540,61,0,2025-11-25T03:46:26.262798+00:00
gLgmQbePbPU,57826,3718,5,2025-11-25T03:46:26.262800+00:00
gLkVgQe4v2A,1787,34,1,2025-11-25T03:46:26.262803+00:00
gN9GAUsCKWs,1158,18,7,2025-11-25T03:46:26.262806+00:00
gOW550OI_o4,277533,1898,108,2025-11-25T03:46:26.262809+00:00
gPvOAfIbclA,125,2,6,2025-11-25T03:46:26.262812+00:00
gQ8OMnqfOOU,3111,0,0,2025-11-25T03:46:26.262814+00:00
gQR2bnsrTuA,40659,0,0,2025-11-25T03:46:26.262817+00:00
gQs5k6HbJzg,549222,3082,5,2025-11-25T03:46:26.262820+00:00
gRh_a1k8mw4,11936,269,0,2025-11-25T03:46:26.842397+00:00
gSB6mOFU-Vw,19193,71,0,2025-11-25T03:46:26.842440+00:00
gTzMCQoEo4k,922,7,0,2025-11-25T03:46:26.842445+00:00
gV2oLbg2zLw,423,3,0,2025-11-25T03:46:26.842448+00:00
gVAfyR3TzQE,9066294,29392,37,2025-11-25T03:46:26.842452+00:00
gVb0OUghZyk,30444,391,0,2025-11-25T03:46:26.842455+00:00
gWXcEI7Gh-I,225152,9074,345,2025-11-25T03:46:26.842457+00:00
gX-6adKMnl0,1457,73,1,2025-11-25T03:46:26.842460+00:00
gY2UOEIzDZU,677557,11032,2396,2025-11-25T03:46:26.842463+00:00
gY5NiNmL_0k,1323,19,0,2025-11-25T03:46:26.842466+00:00
gYNcrQMq_Cw,690,11,1,2025-11-25T03:46:26.842469+00:00
gYtImbDf0Yk,2139651,31172,108,2025-11-25T03:46:26.842472+00:00
gZ5MVzKYX0k,7196,107,1,2025-11-25T03:46:26.842475+00:00
ga7u7vLWSls,437431,2816,14,2025-11-25T03:46:26.842478+00:00
gd4s1P-DHjM,6086,29,0,2025-11-25T03:46:26.842481+00:00
gh1P6j2UIPg,3276,31,0,2025-11-25T03:46:26.842484+00:00
giuWRxuc7CE,12806,252,1,2025-11-25T03:46:26.842487+00:00
gjKBV5VOpFk,21622,0,1,2025-11-25T03:46:26.842490+00:00
gjn222oPnzQ,1635,15,1,2025-11-25T03:46:26.842492+00:00
gkOP9yKYQv8,7675298,0,1096,2025-11-25T03:46:26.842494+00:00
gl81Pe80kTw,36593,100,0,2025-11-25T03:46:26.842497+00:00
glGSW1rFUcY,1116473,12917,46,2025-11-25T03:46:26.842499+00:00
gn3x4ElD0oc,20968,167,68,2025-11-25T03:46:26.842502+00:00
gnWALfUYNF0,1945,11,0,2025-11-25T03:46:26.842504+00:00
guh81M7p4m4,108,3,0,2025-11-25T03:46:26.842506+00:00
gvHDBjSpQv0,807,41,0,2025-11-25T03:46:26.842509+00:00
gwTUFoY0RPE,12907,769,8,2025-11-25T03:46:26.842511+00:00
gwX5j3gnKDo,8097,0,1,2025-11-25T03:46:26.842514+00:00
gz-zSFA4KoM,37,5,2,2025-11-25T03:46:26.842516+00:00
gzpT2n8rDuI,5030,73,1,2025-11-25T03:46:26.842519+00:00
h-2HFWuH2wo,1365,15,1,2025-11-25T03:46:26.842521+00:00
h0etI5A-ceg,29487,697,0,2025-11-25T03:46:26.842523+00:00
h1IONYssu3I,30609,120,34,2025-11-25T03:46:26.842526+00:00
h1yyhEDmMxQ,2133,13,3,2025-11-25T03:46:26.842528+00:00
h2QsgVdPyZQ,2975,62,6,2025-11-25T03:46:26.842531+00:00
h2ohUexDYKk,53,1,0,2025-11-25T03:46:26.842534+00:00
h2qTEKJFeNg,3618,29,4,2025-11-25T03:46:26.842536+00:00
h34d7Zp6Qa8,167,2,4,2025-11-25T03:46:26.842539+00:00
h4FvJPvJSaA,184,4,0,2025-11-25T03:46:26.842541+00:00
h5dPJgTjx5I,21993,63,12,2025-11-25T03:46:26.842543+00:00
h7B395GIBdE,46137,104,0,2025-11-25T03:46:26.842551+00:00
h7VrRdli9Oc,138,4,0,2025-11-25T03:46:26.842553+00:00
h9wKbEmaDgw,3,0,0,2025-11-25T03:46:26.842555+00:00
h9xZejaYhEE,10521,226,27,2025-11-25T03:46:26.842558+00:00
hBih51AmsjI,1042,40,12,2025-11-25T03:46:26.842560+00:00
hBzmQx24kfU,1251,13,0,2025-11-25T03:46:26.842562+00:00
hC9a-QrKM90,715,1,1,2025-11-25T03:46:26.842565+00:00
hCBjPfxM7FE,8016,0,0,2025-11-25T03:46:26.842567+00:00
hCrfvwKGEjs,1104,27,6,2025-11-25T03:46:27.466380+00:00
hDrdIgk7AcY,38240,196,0,2025-11-25T03:46:27.466396+00:00
hEbMq6jzLcE,953,7,0,2025-11-25T03:46:27.466400+00:00
hEd1oudCQFM,866,9,0,2025-11-25T03:46:27.466402+00:00
hFrnATzfezg,983,10,0,2025-11-25T03:46:27.466424+00:00
hGTkJtVcvds,128262,9220,77,2025-11-25T03:46:27.466427+00:00
hH13cn7Ql3w,9091,34,0,2025-11-25T03:46:27.466429+00:00
hIl5kZhWjto,10765,33,2,2025-11-25T03:46:27.466431+00:00
hJYRWkQxKRA,40369,0,6,2025-11-25T03:46:27.466434+00:00
hLMY8uJcnzY,71857,0,2,2025-11-25T03:46:27.466436+00:00
hOX0R9eFgTo,1032,11,0,2025-11-25T03:46:27.466438+00:00
hRRrl25flv0,46010,260,1,2025-11-25T03:46:27.466441+00:00
hTET41hIDKA,47157,1535,10,2025-11-25T03:46:27.466443+00:00
hUcw4JLvZ30,43022,190,0,2025-11-25T03:46:27.466445+00:00
hW-ImZ0G9zU,3766,0,0,2025-11-25T03:46:27.466447+00:00
hW-Yez9TQbs,3510,65,1,2025-11-25T03:46:27.466450+00:00
hWgwi33LWVg,1624,12,0,2025-11-25T03:46:27.466452+00:00
hXOwziiWEbs,666443,7008,1094,2025-11-25T03:46:27.466454+00:00
hYGfMVqeFkc,41371,1361,85,2025-11-25T03:46:27.466457+00:00
h_i5gEX_oEQ,1299,44,0,2025-11-25T03:46:27.466459+00:00
ha81XahjUn0,2435844,40556,106,2025-11-25T03:46:27.466461+00:00
